12,64
12,99943
12,150
12,99712
64,150
64,180
64,99943
150,180
150,217
150,24354
180,217
180,287
217,287
217,289
287,289
287,337
289,337
289,46576
337,470
337,550
337,39427
470,550
470,577
550,577
550,617
577,617
577,634
617,634
617,725
634,725
634,757
725,757
725,72136
757,897
757,14493
759,897
759,908
897,908
897,921
908,921
908,958
921,958
921,13981
958,1008
958,1042
958,60890
1008,1042
1008,1054
1042,1054
1042,1082
1054,1082
1054,1101
1082,1101
1082,1158
1101,1158
1101,1214
1158,1214
1158,44343
1214,1300
1214,6213
1300,1418
1300,15078
1300,64085
1319,1418
1319,1426
1418,1426
1418,1444
1418,90819
1426,1444
1426,1488
1444,1488
1444,1506
1488,1506
1488,1528
1506,1528
1506,1590
1528,1590
1528,1635
1528,12314
1590,1635
1590,1663
1635,67062
1635,72133
1663,1695
1663,1752
1663,33679
1695,1757
1695,79246
1752,1757
1752,38143
1757,1778
1757,1821
1757,66222
1778,1821
1778,1883
1821,1883
1821,2010
1883,2010
1883,2020
2010,2020
2010,2073
2010,27201
2020,2073
2020,6930
2073,2136
2073,75212
2136,2153
2136,2194
2153,2194
2153,2214
2194,2214
2194,2232
2194,2936
2194,36483
2214,2253
2214,9292
2232,2253
2232,2355
2253,2355
2253,2389
2355,2472
2355,33117
2355,5005
2389,2472
2389,2549
2472,2549
2472,2615
2549,2615
2549,2675
2615,2675
2615,91326
2615,30352
2675,2687
2675,99226
2675,93517
2687,2711
2687,2767
2687,56935
2711,2767
2711,2868
2711,73334
2767,2868
2767,2936
2767,67365
2868,2936
2868,2950
2936,2973
2950,2997
2950,14602
2950,90390
2973,2997
2973,56965
2973,59789
2973,39174
2997,3050
2997,3186
3050,3189
3050,18876
3186,3189
3186,3202
3189,3202
3189,3255
3202,3255
3202,3377
3202,86391
3255,3377
3255,3496
3255,11677
3377,3510
3377,90397
3496,3510
3496,3517
3510,3517
3510,3524
3517,3524
3517,3536
3524,3536
3524,3634
3536,3634
3536,3641
3536,69381
3634,3641
3634,3648
3641,3648
3641,77938
3648,3666
3648,3714
3666,3714
3666,3745
3666,90397
3714,3745
3714,82801
3745,3818
3745,3903
3818,3903
3818,3914
3818,56986
3903,3914
3903,3963
3914,3963
3914,4004
3914,42674
3963,4030
3963,85756
4004,4030
4004,4118
4030,4118
4030,4158
4118,4158
4118,4168
4158,4168
4158,4176
4168,4176
4168,4239
4176,4239
4176,4308
4239,4308
4239,4338
4308,4338
4308,4352
4338,4352
4338,4408
4352,4474
4352,70329
4352,79520
4408,4474
4408,4477
4408,14754
4474,4477
4474,11343
4477,4506
4477,4537
4506,4537
4506,11772
4537,4623
4537,4697
4623,80655
4623,88762
4697,4754
4697,4769
4697,42047
4754,4769
4754,4800
4769,4827
4769,62008
4800,4827
4800,4902
4827,4902
4827,4904
4902,4952
4902,10646
4902,70843
4904,4952
4904,4956
4904,63155
4952,4956
4952,9985
4956,4971
4956,5005
4971,5005
4971,5015
5005,5015
5015,5122
5015,5123
5122,5123
5122,5140
5123,5140
5123,5164
5140,5164
5140,5194
5140,50566
5164,5194
5164,20622
5194,5195
5194,5218
5195,5218
5195,5338
5218,5338
5218,5434
5338,5434
5338,5453
5434,5453
5434,5469
5453,5469
5453,5487
5469,5487
5469,29124
5469,71117
5487,5496
5487,5533
5496,5533
5496,5543
5533,5543
5533,5544
5543,5544
5543,5567
5544,5567
5544,5594
5567,5594
5567,5604
5594,5604
5594,32633
5594,63107
5604,5607
5604,5664
5607,5664
5607,5752
5664,5760
5664,66711
5752,5760
5752,5810
5760,5810
5760,5832
5810,5832
5810,5864
5832,5864
5832,5914
5864,5914
5864,5962
5914,5962
5914,5973
5962,5973
5962,6049
5973,6049
5973,6109
6049,6109
6049,6112
6109,6112
6109,6213
6109,42706
6109,88481
6112,6234
6112,54376
6213,6234
6213,6252
6234,6252
6234,6390
6252,6390
6252,6501
6252,17309
6252,18820
6390,6501
6390,6549
6501,19846
6501,26119
6549,6569
6549,6599
6569,6599
6569,6603
6599,6603
6599,81658
6603,6685
6603,6825
6685,6825
6685,6859
6685,63867
6685,85965
6825,6887
6825,25671
6859,6887
6859,6930
6887,6930
6887,97851
6930,6938
6930,6952
6938,6952
6938,7078
6952,7078
6952,7087
7078,7120
7078,36087
7087,7120
7087,7244
7120,7244
7120,80142
7244,7326
7244,7351
7326,7351
7326,7422
7351,7422
7351,7441
7422,7441
7422,7498
7422,51007
7441,54908
7441,16802
7498,7584
7498,62010
7498,34362
7498,68722
7540,7584
7540,66372
7584,7593
7584,7643
7593,7643
7593,7667
7643,7667
7643,72759
7667,7698
7667,7832
7698,7832
7698,7838
7832,7838
7832,7872
7838,7872
7838,7879
7872,7879
7872,7883
7879,7883
7879,7896
7883,7916
7883,32376
7896,7916
7896,7922
7916,14637
7916,12433
7916,59789
7922,7986
7922,8036
7986,8036
7986,8175
8036,8175
8036,72390
8175,8220
8175,8240
8220,8259
8220,16864
8240,8259
8240,8312
8240,83650
8259,8312
8259,8332
8259,78416
8312,8340
8312,91799
8332,8340
8332,8356
8340,8388
8340,40714
8356,8388
8356,8409
8388,8409
8388,8494
8409,8515
8409,47649
8494,8515
8494,91625
8515,8540
8515,8567
8540,8567
8540,8588
8567,8588
8567,8595
8588,8595
8588,8679
8595,8679
8595,8854
8595,85882
8679,8854
8679,9068
8854,9114
8854,49558
8854,61151
9068,37526
9068,25370
9114,9155
9114,9251
9155,9251
9155,9279
9251,69747
9251,18250
9279,9280
9279,39535
9280,9292
9280,9294
9292,9294
9292,9341
9294,9341
9294,9382
9294,89018
9341,9382
9341,9448
9382,9448
9382,9471
9448,9471
9448,9560
9471,9560
9471,9562
9560,9634
9560,27671
9562,9634
9562,9716
9634,9716
9634,9729
9716,9729
9716,9761
9716,94945
9729,9761
9729,54539
9761,9819
9761,9884
9819,9884
9819,9974
9819,87466
9884,9974
9884,74417
9974,9985
9974,10004
9974,88688
9985,10004
9985,10022
9985,56302
9985,92156
10004,10022
10004,10027
10004,71193
10022,10027
10022,10051
10022,81832
10027,10051
10027,10052
10051,10052
10051,10063
10051,82265
10052,10063
10052,10070
10063,10070
10063,10104
10070,10104
10070,10116
10104,10116
10104,10167
10116,10167
10116,10182
10167,10182
10167,10234
10182,10234
10182,94678
10234,10239
10234,10292
10239,10292
10239,10302
10292,10302
10292,10313
10302,10313
10302,10357
10313,10357
10313,10366
10357,10366
10357,10423
10357,15985
10366,10423
10366,10449
10423,10449
10423,10534
10449,10534
10449,10563
10449,59144
10534,10563
10534,10646
10563,10646
10563,31929
10646,10687
10646,10707
10687,10707
10687,10714
10687,23034
10707,10714
10707,10717
10714,10717
10714,10894
10717,10894
10717,10908
10894,10908
10894,10932
10908,10932
10908,11086
10932,11086
10932,11108
11086,11108
11086,48180
11108,11152
11108,11160
11152,11160
11152,11258
11152,75776
11160,11258
11160,11294
11160,91849
11258,11294
11258,11319
11258,90408
11294,11319
11294,11323
11319,11323
11319,11343
11323,11343
11323,11378
11343,11378
11343,11418
11378,11418
11378,11434
11418,11497
11418,90691
11434,11497
11434,11525
11497,11525
11497,13180
11525,11559
11525,11567
11559,11567
11559,11575
11567,11575
11567,11637
11575,11637
11575,17996
11637,11654
11637,11677
11654,11677
11654,11716
11677,11772
11716,11772
11716,98710
11772,11899
11772,11999
11899,12128
11899,59592
11999,12128
11999,12193
12128,12249
12128,51859
12193,12249
12193,12314
12249,12314
12249,12352
12314,12376
12352,12376
12352,12392
12376,12392
12376,27365
12392,12433
12392,12473
12433,12494
12473,12494
12473,12495
12494,12495
12494,12532
12495,12532
12495,12547
12532,12547
12532,12576
12532,21802
12532,32446
12547,12576
12547,12630
12576,12630
12576,12751
12630,12751
12630,12824
12751,12824
12751,12911
12824,12911
12824,12963
12911,12963
12911,12975
12911,72615
12963,12975
12963,13023
12975,13023
12975,13081
13023,13081
13023,13113
13023,31829
13081,13113
13081,13180
13113,13180
13113,13184
13180,13246
13180,69867
13184,13246
13184,13285
13246,13285
13246,13424
13285,13424
13285,96184
13424,13449
13424,13464
13449,13546
13449,22122
13464,13546
13464,13571
